Author Name,Tweet,Friends,CreatedAt,Id,Favorite Count,Retweet Count,Company,Source
Osprey Flyer ^v^,RT @MountainVision: #YouTubeCensorship #1A #FirstAmendment $GOOGL,13440,3/7/18 20:38,9.71485E+17,0,11,GOOGLE,Twitter
Breaking News,$GOOGL: Google Has a Diversity Problem. And a Lawsuit Problem.:,0,3/7/18 20:38,9.71485E+17,0,0,GOOGLE,Twitter
Option_Sniper,these $googl mar9 1110c now @ 8.9 from 4.86!!!! huge wins!!!!,29,3/7/18 20:37,9.71485E+17,13,1,GOOGLE,Twitter
LMT978,"$FDN HOD into the close FANGs still very strong and new highs is not a sign of distribution, FYI. $AMZN $FB $NFLXâ€¦",972,3/7/18 20:35,9.71484E+17,16,2,GOOGLE,Twitter
InvestorIdeas.com,#Stocks Mentioned on Investor Ideas - #SelfDriving #Car Market expected to reach $20 billion by 2024:Directory:â€¦,7177,3/7/18 20:30,9.71483E+17,0,0,GOOGLE,Twitter
Anthony,$googl leading the way. Could see 1125 by Friday. Worth risk imo,65,3/7/18 20:30,9.71483E+17,0,0,GOOGLE,Twitter
Beshoy Assad,@JMVala_Trades thoughts on $GOOGL here?,543,3/7/18 20:25,9.71482E+17,0,0,GOOGLE,Twitter
Read_this_n0w,out some $GOOGL 1120c 2.9 from 1.6 entry riding remainder to 1130+ $SPy $SPX $NFLX 8,188,3/7/18 20:24,9.71482E+17,1,0,GOOGLE,Twitter
Warrith,"RT @option_snipper: ask urself one Q only - w/ tech leader $nflx downgraded &amp; thus weak today, what would nasdaq $comp have looked like IFâ€¦",181,3/7/18 20:16,9.7148E+17,0,5,GOOGLE,Twitter
Gavin M,Yo Yo Yo. $350 for one year of Text Alerts #OOTT #WTI #DIGIT $AAPL #BITCOIN $TSLA $GOOGL,65,3/7/18 20:15,9.71479E+17,0,0,GOOGLE,Twitter
PrecisionTrade365,$SPX $GOOGL standing ovation for reversal. #270 fought hard for the $SPY,56,3/7/18 20:08,9.71478E+17,0,0,GOOGLE,Twitter
G.R.S,"RT @MariaWallStreet: Are @apple &amp; @Google good ""value"" stocks? Top investor Joel Greenblatt thinks so. Do you agree?",1257,3/7/18 19:58,9.71475E+17,0,6,GOOGLE,Twitter
UNITY.,"RT @InvestorIdeas: New Investor Ideas #SelfDriving #Car #Stock Stocks Directory: $GOPH, $TSLA, $INTC, $GOOG, $GOOGL, $STM, $APTV, $ALV, AVâ€¦",4999,3/7/18 19:50,9.71473E+17,0,2,GOOGLE,Twitter
Peter Trader,@FonzeeTweets Made $400 DT on $BA &amp; $GOOGL earlier and been just watching since.,66,3/7/18 19:47,9.71472E+17,0,0,GOOGLE,Twitter
Bringithome,#shortsqueeze coming to $KOPN 9 mill short on ~ 30 mill float. 235 mill mkt cap 77 mill n cash 35-40 mill in revs wâ€¦,594,3/7/18 19:36,9.7147E+17,0,1,GOOGLE,Twitter
InvestorIdeas.com,"New Investor Ideas #SelfDriving #Car #Stock Stocks Directory: $GOPH, $TSLA, $INTC, $GOOG, $GOOGL, $STM, $APTV,â€¦",7177,3/7/18 19:30,9.71468E+17,0,2,GOOGLE,Twitter
Bringithome,$KOPN reports tomorrow am. CEO backed good revenue growth on Nov 5th and then bought 250k shares 3.21 open market.â€¦,594,3/7/18 19:28,9.71468E+17,2,0,GOOGLE,Twitter
Corwin Shropshire,RT @txlaw_v2: Alphabet is the AT&amp;T + Bell Labs of our time. $GOOGL,1476,3/7/18 19:25,9.71467E+17,0,2,GOOGLE,Twitter
Soul,"Premium Members, updates on $AMZN, $GOOGL were posted on the Forum. Updates on $FEYE, $VZ were posted on the Premiuâ€¦",65,3/7/18 19:24,9.71467E+17,0,0,GOOGLE,Twitter
"Vincent Deluard, CFA","RT @INTLFCStone: .@VincentDeluard asks the $5.7 trillion question: Can big tech stop the comp bubble, resist higher yields &amp; deliver growthâ€¦",508,3/7/18 19:20,9.71466E+17,0,3,GOOGLE,Twitter
Str8toace,$AAPL $ABBV $ABT $BDX $BTI $CL $CMG $DEO $EUO $FB $GILD $GOOG $GOOGL $IBM $JNJ $JPM $KHC $KO $MCD $MDLZ $MKC $MSFT,595,3/7/18 19:17,9.71465E+17,0,0,GOOGLE,Twitter
Stock News,$AAPL $GOOG $GOOGL $AMZN: The State Of Travel And Mobility Startups Around The World:,0,3/7/18 19:17,9.71465E+17,0,0,GOOGLE,Twitter
Robert Roefaro,"RT @MariaWallStreet: Are @apple &amp; @Google good ""value"" stocks? Top investor Joel Greenblatt thinks so. Do you agree?",123,3/7/18 19:14,9.71464E+17,0,6,GOOGLE,Twitter
political HEDGE,"The Article Israelâ€™s Tax Authority is taking on Google, Facebook $FB $GOOGL â•‘ 9 â¬‡ Was Fileâ€¦ DC2DU",70660,3/7/18 19:13,9.71464E+17,1,2,GOOGLE,Twitter
Profectus Systems,XLN Swingtrading system: UC $TSLA $AMZN $FB $GOOGL $AAPL $SPY $VIX,12,3/7/18 19:12,9.71464E+17,0,0,GOOGLE,Twitter
Alejandro Sobalvarro,"RT @INTLFCStone: .@VincentDeluard asks the $5.7 trillion question: Can big tech stop the comp bubble, resist higher yields &amp; deliver growthâ€¦",18,3/7/18 19:07,9.71462E+17,0,3,GOOGLE,Twitter
INTL FCStone,".@VincentDeluard asks the $5.7 trillion question: Can big tech stop the comp bubble, resist higher yields &amp; deliverâ€¦",100,3/7/18 19:03,9.71461E+17,4,3,GOOGLE,Twitter
Breaking News Now,$FB $GOOGL $AMZN: Exclusive: Tech-minded millennial named big law firm CEO after â€¦:,0,3/7/18 18:58,9.7146E+17,0,0,GOOGLE,Twitter
OneO'ClockDrop,Last call before huge crypto news for $RCGR. 2.5 million float $msft $amzn $fb $goog $jnj $jpm $googl $bac $wfcâ€¦,262,3/7/18 18:55,9.71459E+17,2,0,GOOGLE,Twitter
Google Facts,"Bill Gates, Mark Zuckerberg, and Warren Buffet signed a promise agreeing to give away half their wealth over their lifetime. $GOOGL $FB",4450,3/7/18 18:49,9.71458E+17,0,0,GOOGLE,Twitter
DreamHedge Energy,$GOOGL is gonna burn the sh*t outta you longs...,164,3/7/18 18:47,9.71457E+17,0,0,GOOGLE,Twitter
finzine,$GOOGL $BIDU Protectionism Isn't Why China Tech Prospers via,27,3/7/18 18:46,9.71457E+17,0,0,GOOGLE,Twitter
ChartMill,"Looking at the yearly performance, $GOOGL did better than 77% of all other stocks. We also observe that the gai ...â€¦",407,3/7/18 18:44,9.71456E+17,0,0,GOOGLE,Twitter
FlowerPower,3/6/18 #MadMoneyEspresso $BA$CAT$URI$PCAR $CMI$NFLX$AMZN $GOOGL$ADBE$WDAY$RHT $NOW$SPLK$CRM$MU $WDC$INTC$AMATâ€”â€¦,89,3/7/18 18:40,9.71456E+17,0,0,GOOGLE,Twitter
Bringithome,$KOPN reports tomorrow am Est. 10 mill up from 6.1 mill last qtr - beat that and talk positive details onâ€¦,594,3/7/18 18:40,9.71455E+17,2,0,GOOGLE,Twitter
jnybgood,RT @johnnytrejo54: $WUHN @SDT_Holdings I CANNOT WAIT FOR WHATS COMING!!! $aapl $msft $amzn $fb $goog $jnj $jpm $googl $bac $wfc $wmt $cvxâ€¦,443,3/7/18 18:39,9.71455E+17,0,4,GOOGLE,Twitter
Clark Joseph Kent,GBH Insights sees minimal tariff impact on FANG stocks $FB $AAPL $AMZN $NFLX $GOOG $GOOGL,4766,3/7/18 18:39,9.71455E+17,0,0,GOOGLE,Twitter
Barrie,"RT @option_snipper: ask urself one Q only - w/ tech leader $nflx downgraded &amp; thus weak today, what would nasdaq $comp have looked like IFâ€¦",3421,3/7/18 18:31,9.71453E+17,0,5,GOOGLE,Twitter
InvestorIdeas.com,#SelfDriving #Car Market expected to reach $20 billion by 2024 - #Stocks Mentioned on Investor Ideas Directory:â€¦,7177,3/7/18 18:30,9.71453E+17,0,0,GOOGLE,Twitter
Option_Sniper,"ask urself one Q only - w/ tech leader $nflx downgraded &amp; thus weak today, what would nasdaq $comp have looked likeâ€¦",29,3/7/18 18:26,9.71452E+17,55,5,GOOGLE,Twitter
TrishK1112,RT @johnnytrejo54: $WUHN @SDT_Holdings I CANNOT WAIT FOR WHATS COMING!!! $aapl $msft $amzn $fb $goog $jnj $jpm $googl $bac $wfc $wmt $cvxâ€¦,706,3/7/18 18:04,9.71446E+17,0,4,GOOGLE,Twitter
StockNewsWires,"$FB $GOOGL: Peter Thielâ€™s money talks, in contentious ways. But what does he say?:",9,3/7/18 17:53,9.71444E+17,0,0,GOOGLE,Twitter
Stock News,$GOOGL $BABA $QCOM $TWX: AR startup Magic Leap raises $461 million from Saudi Arabia fund:,0,3/7/18 17:51,9.71443E+17,0,0,GOOGLE,Twitter
Ricky,"RT @MariaWallStreet: Are @apple &amp; @Google good ""value"" stocks? Top investor Joel Greenblatt thinks so. Do you agree?",131,3/7/18 17:50,9.71443E+17,0,6,GOOGLE,Twitter
Read_this_n0w,$GOOGL 1120c 1.65 avg,188,3/7/18 17:49,9.71443E+17,0,0,GOOGLE,Twitter
janbiggs,"RT @MariaWallStreet: Are @apple &amp; @Google good ""value"" stocks? Top investor Joel Greenblatt thinks so. Do you agree?",4921,3/7/18 17:48,9.71442E+17,0,6,GOOGLE,Twitter
Maria Bartiromo,"RT @MariaWallStreet: Are @apple &amp; @Google good ""value"" stocks? Top investor Joel Greenblatt thinks so. Do you agree?",1289,3/7/18 17:47,9.71442E+17,0,6,GOOGLE,Twitter
finzine,$FB $GOOGL Broadcom Trips Up in a Qualcomm Political Minefield via,27,3/7/18 17:46,9.71442E+17,0,0,GOOGLE,Twitter
Roach,RT @johnnytrejo54: $WUHN @SDT_Holdings I CANNOT WAIT FOR WHATS COMING!!! $aapl $msft $amzn $fb $goog $jnj $jpm $googl $bac $wfc $wmt $cvxâ€¦,338,3/7/18 17:44,9.71441E+17,0,4,GOOGLE,Twitter
canadianmines,RT @er111a: $CELZ get in at this 52-week low! Dilution done! big money! $TPAC $ANDI $ONCI $AAPL $BTC $ETH $TWTR $WMT $TRON $XRP $XOM $ETC $â€¦,138,3/7/18 17:40,9.7144E+17,0,2,GOOGLE,Twitter
Week Herald,Mcmillion Capital Management Inc. Has $4.63 Million Holdings in Alphabet Inc $GOOGL,46,3/7/18 17:39,9.7144E+17,0,0,GOOGLE,Twitter
max pain,$GOOGL Max Pain is 1090.00 for maturity 03/09/2018. #maxpain #options,6,3/7/18 17:39,9.7144E+17,0,0,GOOGLE,Twitter
42 Stocks,| 42s top5 $AAN $CAMP $TWOU $PTC $MU | top5 mktGain $AAPL $MSFT $ADSK $FB $GOOGL | top5 mktâ€¦,42,3/7/18 17:31,9.71438E+17,0,0,GOOGLE,Twitter
Dispatch Tribunal,Hartline Investment Corp Raises Holdings in Alphabet Inc $GOOGL,18,3/7/18 17:31,9.71438E+17,0,0,GOOGLE,Twitter
InvestorIdeas.com,"Investor Ideas New #SelfDriving #Car #Stock Stocks Directory: $GOPH, $TSLA, $INTC, $GOOG, $GOOGL, $STM, $APTV,â€¦",7177,3/7/18 17:30,9.71438E+17,0,0,GOOGLE,Twitter
ProTradersNews,"$AAPL $FB $AMZN $NFLX $GOOGL: Apple tariff impact would amount to only a â€™rounding error,â€™ says â€¦:",5,3/7/18 17:28,9.71437E+17,0,0,GOOGLE,Twitter
er111a,$CELZ get in at this 52-week low! Dilution done! big money! $TPAC $ANDI $ONCI $AAPL $BTC $ETH $TWTR $WMT $TRON $XRPâ€¦ D,109,3/7/18 17:25,9.71437E+17,4,2,GOOGLE,Twitter
lion37,RT @johnnytrejo54: $WUHN @SDT_Holdings I CANNOT WAIT FOR WHATS COMING!!! $aapl $msft $amzn $fb $goog $jnj $jpm $googl $bac $wfc $wmt $cvxâ€¦,95,3/7/18 17:17,9.71435E+17,0,4,GOOGLE,Twitter
FlynnTrades,$GOOGL perfect three black crows playing out. Bounce and here comes the down move.,60,3/7/18 17:13,9.71434E+17,0,0,GOOGLE,Twitter
Breaking News,$MSFT $GOOG $GOOGL: Another Analyst Sees Amazon Shares Rising To $1700:,0,3/7/18 17:13,9.71434E+17,0,0,GOOGLE,Twitter
PrecisionTrade365,$GOOGL to $1k then 995 please -,56,3/7/18 17:12,9.71433E+17,0,0,GOOGLE,Twitter
George K.,#Hedgefunds exposure to #healthcare #stock is at a 5-year high $AET $AGN $IQV $XLV $IBB $LABU $AMZN $FB $MSFTâ€¦,52,3/7/18 17:11,9.71433E+17,0,0,GOOGLE,Twitter
FlynnTrades,"If we do start down today, $GOOGL is a good fader.",60,3/7/18 17:09,9.71433E+17,0,0,GOOGLE,Twitter
Maria Bartiromo's Wall Street,"Are @apple &amp; @Google good ""value"" stocks? Top investor Joel Greenblatt thinks so. Do you agree?â€¦",91,3/7/18 17:03,9.71431E+17,27,6,GOOGLE,Twitter
Conservative Action News Network,YouTube's Conservative Purge 0 #YouTube #Censorship #Google $GOOGL,367,3/7/18 17:00,9.7143E+17,0,0,GOOGLE,Twitter
Slim Fairview,"$AAPL $GOOGL $AMZN $CMCSA $FB $NTFLX $FOXA $DIS Regards, Slim. TOP SECRET 2.0 Revealed pâ€¦",585,3/7/18 16:54,9.71429E+17,0,0,GOOGLE,Twitter
PrecisionTrade365,"$GOOGL not an Alpha for sure, this trades like a Sloth.",56,3/7/18 16:51,9.71428E+17,0,0,GOOGLE,Twitter
Money Morning,Mark Your Calendar: April 2 Will Change the #Auto Industry Forever U $GOOGL $GM,697,3/7/18 16:46,9.71427E+17,0,0,GOOGLE,Twitter
Dollarman,RT @johnnytrejo54: $WUHN @SDT_Holdings WONT BE LONG NOW!!!! CURRENT SOON! $aapl $msft $amzn $fb $goog $jnj $jpm $googl $bac $wfc $wmt $cvâ€¦,5949,3/7/18 16:43,9.71426E+17,0,3,GOOGLE,Twitter
JT,$WUHN @SDT_Holdings WONT BE LONG NOW!!!! CURRENT SOON! $aapl $msft $amzn $fb $goog $jnj $jpm $googl $bac $wfcâ€¦,182,3/7/18 16:42,9.71426E+17,5,3,GOOGLE,Twitter
canadianmines,RT @Number1TPACfan: $TPAC $ANDI $ONCI $AAPL $BTC $ETH $TWTR $WMT $TRON $XRP $XOM $ETC $HTIC $HAON $DEWM $DNAX $LTNC $RXMD $FB $F $GOOGL $BRâ€¦,138,3/7/18 16:40,9.71425E+17,0,1,GOOGLE,Twitter
Adam,$TPAC $ANDI $ONCI $AAPL $BTC $ETH $TWTR $WMT $TRON $XRP $XOM $ETC $HTIC $HAON $DEWM $DNAX $LTNC $RXMD $FB $F $GOOGLâ€¦,561,3/7/18 16:38,9.71425E+17,3,1,GOOGLE,Twitter
johnshinal,"Fake news joins hate speech, violent videos &amp; other dangerous content among worries brands have about Facebook &amp; Yoâ€¦",429,3/7/18 16:36,9.71424E+17,0,0,GOOGLE,Twitter
Seeking Alpha,$GOOGL $KO $MS $PEP $UBS $GOOG,10,3/7/18 16:36,9.71424E+17,0,0,GOOGLE,Twitter
George K.,#Google is helping $US #military train #AI to study #drone footage $GOOG $GOOGL #ArtificialIntelligenceâ€¦,52,3/7/18 16:33,9.71424E+17,0,0,GOOGLE,Twitter
InvestorIdeas.com,Investor Ideas #SelfDriving #Car #Stock Directory added; Self-Driving Car Market expected to reach $20 billion by 2â€¦ 1,7177,3/7/18 16:30,9.71423E+17,1,0,GOOGLE,Twitter
REX Shares ETFs,Trade the tech slice you want! $FNGU &amp; $FNGD! @NYSE FANG+ Index 3x/-3x ETNs. Index components: $FB $AAPL $AMZNâ€¦,3124,3/7/18 16:30,9.71423E+17,2,0,GOOGLE,Twitter
Richard Brand,RT @cfromhertz: ICYMI: $447M block trade (purchase) in the $FDN ETF yday - biggest inflow ever for the $FDN ETF Top weights in the FDN ETFâ€¦,474,3/7/18 16:25,9.71422E+17,0,3,GOOGLE,Twitter
Kevin Ajenifuja,Short $GOOGL and/or $GOOG,30,3/7/18 16:23,9.71421E+17,0,0,GOOGLE,Twitter
Jim Thompson,added $googl weeklies on this dip.. currently holding $baba $nvda $amzn + $spy puts,41,3/7/18 16:17,9.71419E+17,0,0,GOOGLE,Twitter
finzine,$ANF $GOOGL Abercrombie's Flagship Brand Is Bouncing Back via,27,3/7/18 16:11,9.71418E+17,0,0,GOOGLE,Twitter
Transcript Daily,Alphabet Inc $GOOGL Shares Bought by Wealthsource Partners LLC,9,3/7/18 16:08,9.71417E+17,0,0,GOOGLE,Twitter
TheBurdetteLawFirm,Estate portfolio management: Price / volume leading stocks: $AMZN $NFLX $AAPL $MU $NVDA $AMGN $BABA $FB $IPGPâ€¦,22719,3/7/18 16:03,9.71416E+17,0,0,GOOGLE,Twitter
Option_Sniper,added more $googl mar9 1110c this morning holding 50 calls now @ 4.86. gonna hold it for a while. like how it playsâ€¦,29,3/7/18 16:01,9.71416E+17,5,0,GOOGLE,Twitter
Breaking News Now,$GOOG $GOOGL: Huge Upside With Googleâ€™s Core Business:,0,3/7/18 16:01,9.71415E+17,0,0,GOOGLE,Twitter
Trending Articles SA,$GM $TSLA $F $GOOGL $GOOG,10,3/7/18 16:00,9.71415E+17,1,0,GOOGLE,Twitter
Slim Fairview,"$AAPL $GOOGL $AMZN $CMCSA $FB $NTFLX $FOXA $DIS TOP SECRET 2.0 Revealed III â€¦ Regards, Slim 2",585,3/7/18 15:57,9.71414E+17,0,0,GOOGLE,Twitter
Slim Fairview,"$AAPL $GOOGL $AMZN $CMCSA $FB $NTFLX $FOXA $DIS TOP SECRET 2.0 Revealed II â€¦ Regards, Slim",585,3/7/18 15:55,9.71414E+17,0,0,GOOGLE,Twitter
Slim Fairview,"$AAPL $GOOGL $AMZN $CMCSA $FB $NTFLX $FOXA $DIS TOP SECRET 2.0 Revealed Regards, Slim",585,3/7/18 15:55,9.71414E+17,0,0,GOOGLE,Twitter
ProTradersNews,$GOOGL $FB $JD $AAPL: Largest Stock Holdings Of New-Look Viking Global:,5,3/7/18 15:53,9.71413E+17,0,0,GOOGLE,Twitter
Tech Stocks,$GM $TSLA $F $GOOGL $GOOG,9,3/7/18 15:48,9.71412E+17,0,0,GOOGLE,Twitter
Seeking Alpha,$GM $TSLA $F $GOOGL $GOOG,10,3/7/18 15:48,9.71412E+17,0,0,GOOGLE,Twitter
Hotpage News,"Chrome 65 rolls out: You're getting a stronger redirect blocker, 45 security fixes $GOOG $GOOGL -",18309,3/7/18 15:34,9.71409E+17,0,0,GOOGLE,Twitter
OLEG EFF,$AMZN $GOOG $GOOGL $MSFT $AAPL,3158,3/7/18 15:32,9.71408E+17,0,0,GOOGLE,Twitter
InvestorIdeas.com,"#SelfDriving #Car #Stock Stocks Directory on Investor Ideas: $GOPH, $TSLA, $INTC, $GOOG, $GOOGL, $STM, $APTV, $ALVâ€¦ 0",7177,3/7/18 15:30,9.71408E+17,0,0,GOOGLE,Twitter
Ross Tucker,$AAPL $GOOGL $VZ $S 0,2036,3/7/18 15:23,9.71406E+17,0,0,GOOGLE,Twitter
42 Stocks,| 42s top5 $AAN $CAMP $TWOU $PTC $MU | top5 mktGain $AAPL $ADSK $GOOGL $SAP $MSFT | top5 mkâ€¦ 9,42,3/7/18 15:20,9.71405E+17,0,0,GOOGLE,Twitter
Stockdog101,$ZFGN Posts Strong Clinical Progress! $TWTR $FB $WB $TSLA $AMZN $TSLA $NKTR $ABMD $ADSK $ISRG $NXPI $AMD $FANGâ€¦,238,3/7/18 15:18,9.71405E+17,1,0,GOOGLE,Twitter
Kara Jill Stancell,"@Novartis becomes deeper @Science_37 partner, as pair aim for 10-trial launch #biotech #pharma #biopharmaâ€¦",3955,3/7/18 15:13,9.71403E+17,1,0,GOOGLE,Twitter
Heavy Metal Trader,"Iâ€™m at highs, one loser so far on the day. $googl, but I bought time, so hanging on",481,3/7/18 15:12,9.71403E+17,0,0,GOOGLE,Twitter
JT,$WUHN @SDT_Holdings I CANNOT WAIT FOR WHATS COMING!!! $aapl $msft $amzn $fb $goog $jnj $jpm $googl $bac $wfc $wmtâ€¦ 8,182,3/7/18 15:05,9.71402E+17,7,4,GOOGLE,Twitter
Breaking News,$AMZN $GOOGL $MSFT $AAPL: Amazon cuts Alphabetâ€™s market-cap lead to under $20 billion:,0,3/7/18 15:03,9.71401E+17,0,0,GOOGLE,Twitter
PrecisionTrade365,$GOOGL $AAPL weaklings - $AMZN record high dejour.,56,3/7/18 14:56,9.71399E+17,0,0,GOOGLE,Twitter
ProVesting,"$AAPL $MSFT $GOOGL $ORCL $CSCO: Apple, Microsoft and Google Are Sitting on Stupid Amounts of Cash:",6,3/7/18 14:55,9.71399E+17,0,0,GOOGLE,Twitter
ðŸ˜Ž,$googl will buy $trvg $expe $bkng $trip,21,3/7/18 14:52,9.71398E+17,0,0,GOOGLE,Twitter
Brian Sozzi,Apple...Microsoft...and Alphabet have so...much...cash! @jimcramer $AAPL $MSFT $GOOGL,1005,3/7/18 14:47,9.71397E+17,5,2,GOOGLE,Twitter
maetrader,"$GOOGL doesn't like 1100, so far, got a couple puts",282,3/7/18 14:45,9.71396E+17,0,0,GOOGLE,Twitter
InvestorIdeas.com,#SelfDriving #Car #Stock Directory added to Investor Ideas; Self-Driving Car Market expected to reach $20 billion bâ€¦,7177,3/7/18 14:45,9.71396E+17,0,0,GOOGLE,Twitter
Jim Jackson,RT @option_snipper: added tons more calls upon open $amzn $nvda $baba $googl $bidu. no time to update the details,260,3/7/18 14:39,9.71395E+17,0,1,GOOGLE,Twitter
Thweis trading,This is the PERFECT setup for $GOOGL $FB and the $SPX to rally up through the 50d MAs.,32,3/7/18 14:38,9.71395E+17,0,0,GOOGLE,Twitter
Option_Sniper,added tons more calls upon open $amzn $nvda $baba $googl $bidu. no time to update the details,29,3/7/18 14:38,9.71395E+17,17,1,GOOGLE,Twitter
StockNewsWires,$TSLA $AAPL $AMZN $GOOGL: Morning Movers: Dow Slides 250 Points and Cohnâ€™s Departure Is â€¦:,9,3/7/18 14:34,9.71394E+17,0,0,GOOGLE,Twitter
Vetr,"Vetr users have downgraded Alphabet Inc. to a BUY Rating (4 stars), giving $GOOGL a target price of $1232.76",193,3/7/18 14:30,9.71393E+17,0,0,GOOGLE,Twitter
Option_Sniper,just remember the LEADING names now on the mkt - $nflx $amzn plus $bidu which is so surprisingly strong leading chiâ€¦,29,3/7/18 14:24,9.71391E+17,8,2,GOOGLE,Twitter
Fotis Foukalas,"RT @IEEESpectrum: Google is carrying out research on hypersonics, probably for new technologies to slash the cost of geothermal energy andâ€¦",177,3/7/18 14:21,9.7139E+17,0,7,GOOGLE,Twitter
Smart City Feed ðŸ¤–,RT @Wexboy_Value: Sidewalk Labs...building a smarter smart city: $GOOGL,0,3/7/18 14:15,9.71389E+17,0,1,GOOGLE,Twitter
Wexboy,Sidewalk Labs...building a smarter smart city: $GOOGL,31,3/7/18 14:12,9.71388E+17,2,1,GOOGLE,Twitter
Paul,RT @SAlphaTech: $AMZN $GOOG $GOOGL $MSFT $AAPL,948,3/7/18 14:10,9.71388E+17,0,1,GOOGLE,Twitter
DeSota Wilson,Riding the #tech boom in #Seattle 0 $AMZN $GOOGL @Amazon @Google #RealEstate #officeâ€¦,8042,3/7/18 14:08,9.71387E+17,0,0,GOOGLE,Twitter
Breaking News Now,$GOOGL: Appleâ€™s New SwiftNIO Might Be A Hint Of Bigger Cloud Ambitions To â€¦: 0d,0,3/7/18 14:07,9.71387E+17,0,0,GOOGLE,Twitter
ValueTrades,MUST READ: two stocks set to soar: $GOOGL $BIIB $SD $COKE $YGE $ALK $SVU $RL $CPG $APO $JCPâ€¦,168,3/7/18 14:07,9.71387E+17,0,0,GOOGLE,Twitter
Autonomous C.N.S.,#InternetOfPeople #Caesarion $BAH $FB $SOCL $VOX $VZ $T $TMUS $AAPL $GOOGL #AirwavesYouFuckingSlaves,3543,3/7/18 14:05,9.71386E+17,0,0,GOOGLE,Twitter
Tech Stocks,$AMZN $GOOG $GOOGL $MSFT $AAPL,9,3/7/18 14:03,9.71386E+17,0,1,GOOGLE,Twitter
Seeking Alpha,$AMZN $GOOG $GOOGL $MSFT $AAPL,10,3/7/18 14:03,9.71386E+17,0,0,GOOGLE,Twitter
Kevin Meyerson,"RT @IEEESpectrum: Google is carrying out research on hypersonics, probably for new technologies to slash the cost of geothermal energy andâ€¦",380,3/7/18 13:59,9.71385E+17,0,7,GOOGLE,Twitter
$FB Stock Tweets,"via ZorTrades: More importantly, you have to watch the BIG DOGS $AAPL $FB $AMZN $GOOGL $NFLX $MSFT Real-time risk aâ€¦",67,3/7/18 13:59,9.71385E+17,0,0,GOOGLE,Twitter
Frank Zorrilla,"More importantly, you have to watch the BIG DOGS $AAPL $FB $AMZN $GOOGL $NFLX $MSFT Real-time risk and sentiment baâ€¦",306,3/7/18 13:59,9.71385E+17,4,0,GOOGLE,Twitter
US Banking News,Alphabet Inc $GOOGL Shares Bought by Public Employees Retirement System of Ohio #stocks,2251,3/7/18 13:54,9.71384E+17,0,0,GOOGLE,Twitter
Magnolia Gallery,$AMZN $GOOG $GOOGL $MSFT $AAPL,1466,3/7/18 13:52,9.71383E+17,0,0,GOOGLE,Twitter
Boom Doom Economy â™¦,RT @GoogleReporter: An Important Message About #YouTubeCensorship $GOOGL $QQQ $XLK,14680,3/7/18 13:50,9.71383E+17,0,18,GOOGLE,Twitter
Boom Doom Economy â™¦,RT @GoogleInvestor: Diversity &gt; Merit or Race to the Lowest Common Denominator? Merit &gt; Diversity $GOOGL $QQQ $XLK,14680,3/7/18 13:50,9.71383E+17,0,19,GOOGLE,Twitter
Boom Doom Economy â™¦,RT @MountainVision: #YouTubeCensorship #1A #FirstAmendment $GOOGL,14680,3/7/18 13:49,9.71382E+17,0,11,GOOGLE,Twitter
PapaHarding,"RT @IEEESpectrum: Google is carrying out research on hypersonics, probably for new technologies to slash the cost of geothermal energy andâ€¦",705,3/7/18 13:47,9.71382E+17,0,7,GOOGLE,Twitter
IEEE Spectrum,"Google is carrying out research on hypersonics, probably for new technologies to slash the cost of geothermal energâ€¦",223,3/7/18 13:43,9.71381E+17,7,7,GOOGLE,Twitter
Transcend â†‘,RT @MountainVision: #YouTubeCensorship #1A #FirstAmendment $GOOGL,3666,3/7/18 13:37,9.71379E+17,0,11,GOOGLE,Twitter
Paszport do Wall St.,#Technologia $GOOGL 0d,276,3/7/18 13:31,9.71378E+17,0,0,GOOGLE,Twitter
Gregory L,@TradeInTheZone $CMCSA $T and $VZ watch out. Once $GOOGL enters space of more cable/internet providers things may dâ€¦,4234,3/7/18 13:26,9.71377E+17,1,0,GOOGLE,Twitter
jonathan,GOOOOOOOD MORNING!!!!! traders!!! $bvtk $tggi $aker $bpmx $tops $amzn $fb $imlff $twtr $snap $googl $tvix $spy,12,3/7/18 13:19,9.71375E+17,2,0,GOOGLE,Twitter
Christian Fromhertz,ICYMI: $447M block trade (purchase) in the $FDN ETF yday - biggest inflow ever for the $FDN ETF Top weights in theâ€¦,816,3/7/18 12:56,9.71369E+17,3,3,GOOGLE,Twitter
Tiernan Ray,"Facebook Dinged In Lawsuit, Report Card, Upcoming Documentary - Tech Trader - @jswartz - $FB $BB $GOOGL $TWTR",304,3/7/18 12:50,9.71367E+17,0,0,GOOGLE,Twitter
Tsundukani Makhubela,"RT @CNBCTradersFan: Use #ArtificialIntelligence to make some great stock picks by clicking c #NASDAQ, #NYSE, #cryptocâ€¦",14,3/7/18 12:45,9.71366E+17,0,1,GOOGLE,Twitter
Watchlist News,"Shelton Capital Management Buys 1,754 Shares of Alphabet Inc $GOOGL",10,3/7/18 12:44,9.71366E+17,0,0,GOOGLE,Twitter
Breaking News,"$AAPL $MSFT $AMZN $GOOGL $IBM: As Cohn Stock Selloff Gets Nasty, Investors Send Broad Range of â€¦:",0,3/7/18 12:35,9.71364E+17,0,0,GOOGLE,Twitter
